E   ;01;091;A;011A;HEL;HEL;    ; ;Siltasaari                              ;Broholmen                               ;0;0;0002999;0001376;0001623;0002999;0001376;0001623;00000;0000;          ;       ;    ;    ;    ;       ;       ;     ;          ;       ;    ;    ;    ;       ;       ;0001478;0000616;0001040;0000496;0002518;0001112;0001478;0000616;0001040;0000496;0002518;0001112;0000000;0000000;0000000;0000000;0000000;0000000;0493;0347;0840;0493;0347;0840;0000;0000;0000;0001467;0001037;0002504;0000011;0000003;0000014;1000;1000;1000;T;20230404161738;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000003;0000001;0000007;0000001;0000001;0000001;
E   ;01;091;A;011B;HEL;HEL;    ; ;Linjat                                  ;Linjerna                                ;0;0;0003210;0001501;0001709;0003210;0001501;0001709;00000;0000;          ;       ;    ;    ;    ;       ;       ;     ;          ;       ;    ;    ;    ;       ;       ;0001476;0000597;0000997;0000473;0002473;0001070;0001476;0000597;0000997;0000473;0002473;0001070;0000000;0000000;0000000;0000000;0000000;0000000;0460;0311;0770;0460;0311;0770;0000;0000;0000;0001468;0000996;0002464;0000008;0000001;0000009;1000;1000;1000;T;20230403173010;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000001;0000000;0000006;0000001;0000001;0000000;
E   ;01;091;A;011C;HEL;HEL;    ; ;Kallio A                                ;Berghäll A                              ;0;0;0003062;0001456;0001606;0003062;0001456;0001606;00000;0000;          ;       ;    ;    ;    ;       ;       ;     ;          ;       ;    ;    ;    ;       ;       ;0001346;0000566;0001026;0000507;0002372;0001073;0001346;0000566;0001026;0000507;0002372;0001073;0000000;0000000;0000000;0000000;0000000;0000000;0440;0335;0775;0440;0335;0775;0000;0000;0000;0001334;0001022;0002356;0000012;0000004;0000016;1000;1000;1000;T;20230404124350;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000005;0000000;0000007;0000004;0000000;0000000;
E   ;01;091;A;011D;HEL;HEL;    ; ;Kallio B                                ;Berghäll B                              ;0;0;0003401;0001524;0001877;0003401;0001524;0001877;00000;0000;          ;       ;    ;    ;    ;       ;       ;     ;          ;       ;    ;    ;    ;       ;       ;0001604;0000636;0001199;0000564;0002803;0001200;0001604;0000636;0001199;0000564;0002803;0001200;0000000;0000000;0000000;0000000;0000000;0000000;0472;0353;0824;0472;0353;0824;0000;0000;0000;0001600;0001194;0002794;0000004;0000005;0000009;1000;1000;1000;T;20230404161738;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000004;0000004;0000000;0000001;
E   ;01;091;A;011E;HEL;HEL;    ; ;Kallio C                                ;Berghäll C                              ;0;0;0003248;0001486;0001762;0003248;0001486;0001762;00000;0000;          ;       ;    ;    ;    ;       ;       ;     ;          ;       ;    ;    ;    ;       ;       ;0001541;0000647;0001101;0000534;0002642;0001181;0001541;0000647;0001101;0000534;0002642;0001181;0000000;0000000;0000000;0000000;0000000;0000000;0474;0339;0813;0474;0339;0813;0000;0000;0000;0001528;0001095;0002623;0000013;0000006;0000019;1000;1000;1000;T;20230403170002;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000001;0000000;0000009;0000005;0000001;0000000;0000002;0000001;
E   ;01;091;A;012A;HEL;HEL;    ; ;Alppila A                               ;Alphyddan A                             ;0;0;0002815;0001366;0001449;0002815;0001366;0001449;00000;0000;          ;       ;    ;    ;    ;       ;       ;     ;          ;       ;    ;    ;    ;       ;       ;0001273;0000532;0000920;0000502;0002193;0001034;0001273;0000532;0000920;0000502;0002193;0001034;0000000;0000000;0000000;0000000;0000000;0000000;0452;0327;0779;0452;0327;0779;0000;0000;0000;0001269;0000912;0002181;0000004;0000008;0000012;1000;1000;1000;T;20230404150734;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000001;0000000;0000003;0000000;0000000;0000006;0000000;0000002;
E   ;01;091;A;012B;HEL;HEL;    ; ;Alppila B                               ;Alphyddan B                             ;0;0;0003091;0001483;0001608;0003091;0001483;0001608;00000;0000;          ;       ;    ;    ;    ;       ;       ;     ;          ;       ;    ;    ;    ;       ;       ;0001385;0000607;0001093;0000553;0002478;0001160;0001385;0000607;0001093;0000553;0002478;0001160;0000000;0000000;0000000;0000000;0000000;0000000;0448;0354;0802;0448;0354;0802;0000;0000;0000;0001378;0001086;0002464;0000007;0000007;0000014;1000;1000;1000;T;20230403170318;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000005;0000004;0000002;0000002;0000000;0000001;
E   ;01;091;A;012C;HEL;HEL;    ; ;Alppila C                               ;Alphyddan C                             ;0;0;0003005;0001401;0001604;0003005;0001401;0001604;00000;0000;          ;       ;    ;    ;    ;       ;       ;     ;          ;       ;    ;    ;    ;       ;       ;0001311;0000549;0001086;0000509;0002397;0001058;0001311;0000549;0001086;0000509;0002397;0001058;0000000;0000000;0000000;0000000;0000000;0000000;0436;0361;0798;0436;0361;0798;0000;0000;0000;0001304;0001074;0002378;0000007;0000012;0000019;1000;1000;1000;T;20230403165931;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000001;0000004;0000006;0000006;0000000;0000002;
E   ;01;091;A;012D;HEL;HEL;    ; ;Alppila D                               ;Alphyddan D                             ;0;0;0003386;0001606;0001780;0003386;0001606;0001780;00000;0000;          ;       ;    ;    ;    ;       ;       ;     ;          ;       ;    ;    ;    ;       ;       ;0001640;0000733;0001349;0000661;0002989;0001394;0001640;0000733;0001349;0000661;0002989;0001394;0000000;0000000;0000000;0000000;0000000;0000000;0484;0398;0883;0484;0398;0883;0000;0000;0000;0001635;0001347;0002982;0000005;0000002;0000007;1000;1000;1000;T;20230404161738;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000001;0000000;0000001;0000001;0000003;0000001;0000000;0000000;
E   ;01;091;A;013A;HEL;HEL;    ; ;Etu-Töölö A                             ;Främre Tölö A                           ;0;0;0002974;0001356;0001618;0002974;0001356;0001618;00000;0000;          ;       ;    ;    ;    ;       ;       ;     ;          ;       ;    ;    ;    ;       ;       ;0001440;0000638;0001214;0000584;0002654;0001222;0001440;0000638;0001214;0000584;0002654;0001222;0000000;0000000;0000000;0000000;0000000;0000000;0484;0408;0892;0484;0408;0892;0000;0000;0000;0001429;0001211;0002640;0000011;0000003;0000014;1000;1000;1000;T;20230404161738;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000003;0000000;0000005;0000001;0000003;0000002;
E   ;01;091;A;013B;HEL;HEL;    ; ;Etu-Töölö B                             ;Främre Tölö B                           ;0;0;0003505;0001645;0001860;0003505;0001645;0001860;00000;0000;          ;       ;    ;    ;    ;       ;       ;     ;          ;       ;    ;    ;    ;       ;       ;0001665;0000744;0001323;0000633;0002988;0001377;0001665;0000744;0001323;0000633;0002988;0001377;0000000;0000000;0000000;0000000;0000000;0000000;0475;0377;0852;0475;0377;0852;0000;0000;0000;0001658;0001316;0002974;0000007;0000007;0000014;1000;1000;1000;T;20230404161738;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000001;0000006;0000003;0000000;0000003;0000001;0000000;
E   ;01;091;A;013C;HEL;HEL;    ; ;Etu-Töölö C                             ;Främre Tölö C                           ;0;0;0003237;0001418;0001819;0003237;0001418;0001819;00000;0000;          ;       ;    ;    ;    ;       ;       ;     ;          ;       ;    ;    ;    ;       ;       ;0001514;0000649;0001355;0000618;0002869;0001267;0001514;0000649;0001355;0000618;0002869;0001267;0000000;0000000;0000000;0000000;0000000;0000000;0468;0419;0886;0468;0419;0886;0000;0000;0000;0001509;0001348;0002857;0000005;0000007;0000012;1000;1000;1000;T;20230404161738;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000002;0000003;0000003;0000004;0000000;0000000;
